user_id,login_time,login_hour,ip_score,label
u0399,18:07 PM,18,0.0,normal
u0113,23:54 PM,23,0.83,anomaly
u0320,08:12 AM,8,0.02,normal
u0391,14:42 PM,14,0.31,normal
u0220,06:15 AM,6,0.85,anomaly
u0192,08:24 AM,8,0.06,normal
u0007,14:00 PM,14,0.26,normal
u0403,08:53 AM,8,0.26,normal
u0473,12:37 PM,12,0.33,normal
u0393,10:56 AM,10,0.3,normal
u0298,05:08 AM,5,0.8,anomaly
u0461,22:05 PM,22,0.89,anomaly
u0425,08:23 AM,8,0.15,normal
u0200,10:03 AM,10,0.42,normal
u0385,16:11 PM,16,0.12,normal
u0215,09:38 AM,9,0.24,normal
u0366,10:31 AM,10,0.26,normal
u0495,03:51 AM,3,0.82,anomaly
u0482,14:47 PM,14,0.25,normal
u0064,16:44 PM,16,0.27,normal
u0492,17:41 PM,17,0.27,normal
u0164,20:04 PM,20,0.87,anomaly
u0065,22:53 PM,22,0.66,anomaly
u0040,23:12 PM,23,0.62,anomaly
u0105,21:12 PM,21,0.75,anomaly
u0163,21:35 PM,21,1.0,anomaly
u0257,19:46 PM,19,0.6,anomaly
u0317,21:01 PM,21,0.71,anomaly
u0480,01:49 AM,1,0.68,anomaly
u0374,12:34 PM,12,0.14,normal
u0341,02:30 AM,2,0.81,anomaly
u0096,21:46 PM,21,0.65,anomaly
u0124,01:26 AM,1,0.88,anomaly
u0018,23:33 PM,23,0.74,anomaly
u0070,13:46 PM,13,0.0,normal
u0165,22:37 PM,22,0.65,anomaly
u0467,04:55 AM,4,0.92,anomaly
u0130,04:07 AM,4,0.87,anomaly
u0175,18:06 PM,18,0.18,normal
u0369,04:14 AM,4,0.74,anomaly
u0391,11:56 AM,11,0.17,normal
u0132,08:23 AM,8,0.17,normal
u0063,14:37 PM,14,0.25,normal
u0345,04:42 AM,4,0.88,anomaly
u0349,21:11 PM,21,0.82,anomaly
u0274,18:00 PM,18,0.05,normal
u0365,16:51 PM,16,0.26,normal
u0039,22:19 PM,22,0.85,anomaly
u0426,15:43 PM,15,0.26,normal
u0296,08:52 AM,8,0.06,normal
u0256,18:37 PM,18,0.23,normal
u0477,04:59 AM,4,0.83,anomaly
u0379,18:28 PM,18,0.15,normal
u0151,10:47 AM,10,0.41,normal
u0276,08:28 AM,8,0.25,normal
u0259,13:38 PM,13,0.28,normal
u0180,12:28 PM,12,0.2,normal
u0257,13:33 PM,13,0.29,normal
u0247,11:23 AM,11,0.27,normal
u0252,18:19 PM,18,0.04,normal
u0108,20:37 PM,20,0.69,anomaly
u0340,23:24 PM,23,0.48,anomaly
u0490,14:28 PM,14,0.03,normal
u0093,12:31 PM,12,0.21,normal
u0393,19:12 PM,19,0.86,anomaly
u0269,00:57 AM,0,0.94,anomaly
u0027,19:45 PM,19,0.77,anomaly
u0113,10:00 AM,10,0.27,normal
u0043,15:32 PM,15,0.26,normal
u0418,11:52 AM,11,0.13,normal
u0151,23:32 PM,23,0.82,anomaly
u0193,20:03 PM,20,0.79,anomaly
u0399,14:23 PM,14,0.21,normal
u0289,20:03 PM,20,0.69,anomaly
u0451,11:28 AM,11,0.19,normal
u0215,06:36 AM,6,0.72,anomaly
u0197,18:08 PM,18,0.09,normal
u0262,03:53 AM,3,0.95,anomaly
u0108,03:16 AM,3,0.84,anomaly
u0488,07:12 AM,7,0.62,anomaly
u0044,19:29 PM,19,0.91,anomaly
u0070,19:15 PM,19,0.79,anomaly
u0271,18:42 PM,18,0.27,normal
u0321,04:04 AM,4,0.93,anomaly
u0243,19:16 PM,19,0.65,anomaly
u0126,07:12 AM,7,0.82,anomaly
u0428,14:02 PM,14,0.17,normal
u0271,12:47 PM,12,0.55,normal
u0376,08:00 AM,8,0.34,normal
u0111,16:15 PM,16,0.25,normal
u0441,11:04 AM,11,0.25,normal
u0182,05:15 AM,5,0.97,anomaly
u0092,19:26 PM,19,0.77,anomaly
u0236,06:18 AM,6,0.75,anomaly
u0243,01:48 AM,1,0.58,anomaly
u0039,00:20 AM,0,0.75,anomaly
u0005,04:42 AM,4,0.9,anomaly
u0203,17:29 PM,17,0.23,normal
u0312,12:19 PM,12,0.15,normal
u0068,02:33 AM,2,0.77,anomaly
u0370,15:04 PM,15,0.23,normal
u0090,15:23 PM,15,0.13,normal
u0088,14:07 PM,14,0.18,normal
u0366,12:06 PM,12,0.29,normal
u0331,00:49 AM,0,0.62,anomaly
u0454,13:45 PM,13,0.18,normal
u0061,01:20 AM,1,0.69,anomaly
u0054,22:04 PM,22,0.85,anomaly
u0038,07:38 AM,7,0.8,anomaly
u0301,14:06 PM,14,0.08,normal
u0303,16:12 PM,16,0.09,normal
u0389,12:38 PM,12,0.16,normal
u0351,17:37 PM,17,0.17,normal
u0195,22:03 PM,22,0.56,anomaly
u0092,13:42 PM,13,0.31,normal
u0251,08:59 AM,8,0.26,normal
u0109,06:45 AM,6,0.68,anomaly
u0081,03:58 AM,3,0.89,anomaly
u0414,13:26 PM,13,0.34,normal
u0460,14:07 PM,14,0.3,normal
u0025,05:09 AM,5,0.88,anomaly
u0473,09:19 AM,9,0.28,normal
u0258,04:51 AM,4,0.6,anomaly
u0102,18:55 PM,18,0.2,normal
u0187,03:43 AM,3,0.74,anomaly
u0036,10:45 AM,10,0.16,normal
u0479,14:18 PM,14,0.07,normal
u0017,22:09 PM,22,0.79,anomaly
u0216,07:39 AM,7,0.94,anomaly
u0005,06:05 AM,6,0.8,anomaly
u0289,19:54 PM,19,0.69,anomaly
u0471,09:08 AM,9,0.25,normal
u0369,22:38 PM,22,0.71,anomaly
u0392,03:05 AM,3,1.0,anomaly
u0482,17:17 PM,17,0.31,normal
u0047,20:18 PM,20,0.76,anomaly
u0033,01:13 AM,1,0.73,anomaly
u0162,19:09 PM,19,0.69,anomaly
u0286,12:34 PM,12,0.17,normal
u0166,01:27 AM,1,0.88,anomaly
u0144,07:22 AM,7,0.68,anomaly
u0215,09:40 AM,9,0.19,normal
u0125,02:35 AM,2,0.86,anomaly
u0291,16:47 PM,16,0.28,normal
u0195,15:56 PM,15,0.3,normal
u0003,10:12 AM,10,0.23,normal
u0047,11:42 AM,11,0.25,normal
u0200,10:03 AM,10,0.07,normal
u0315,12:41 PM,12,0.32,normal
u0222,21:04 PM,21,0.84,anomaly
u0383,06:42 AM,6,0.99,anomaly
u0259,04:00 AM,4,0.62,anomaly
u0013,07:40 AM,7,0.87,anomaly
u0448,05:25 AM,5,0.81,anomaly
u0288,06:45 AM,6,0.7,anomaly
u0370,06:50 AM,6,0.84,anomaly
u0397,18:24 PM,18,0.25,normal
u0180,01:18 AM,1,0.78,anomaly
u0432,17:51 PM,17,0.16,normal
u0315,09:41 AM,9,0.03,normal
u0464,18:08 PM,18,0.26,normal
u0095,21:53 PM,21,0.86,anomaly
u0358,15:25 PM,15,0.18,normal
u0444,04:21 AM,4,0.77,anomaly
u0021,15:08 PM,15,0.22,normal
u0267,10:39 AM,10,0.07,normal
u0022,23:41 PM,23,0.92,anomaly
u0320,15:04 PM,15,0.17,normal
u0384,13:43 PM,13,0.34,normal
u0108,12:28 PM,12,0.13,normal
u0444,07:25 AM,7,0.86,anomaly
u0249,03:17 AM,3,0.71,anomaly
u0366,22:48 PM,22,0.86,anomaly
u0010,11:42 AM,11,0.23,normal
u0294,12:30 PM,12,0.42,normal
u0335,04:17 AM,4,0.71,anomaly
u0414,01:31 AM,1,0.82,anomaly
u0498,03:36 AM,3,0.76,anomaly
u0093,06:01 AM,6,0.85,anomaly
u0227,08:16 AM,8,0.24,normal
u0172,14:48 PM,14,0.02,normal
u0491,15:14 PM,15,0.17,normal
u0164,01:45 AM,1,0.76,anomaly
u0219,07:54 AM,7,0.75,anomaly
u0451,12:46 PM,12,0.14,normal
u0293,07:01 AM,7,0.73,anomaly
u0353,10:28 AM,10,0.1,normal
u0078,11:03 AM,11,0.14,normal
u0397,04:20 AM,4,0.82,anomaly
u0195,05:34 AM,5,0.77,anomaly
u0282,19:10 PM,19,0.66,anomaly
u0373,04:22 AM,4,0.69,anomaly
u0452,19:27 PM,19,0.96,anomaly
u0076,17:22 PM,17,0.04,normal
u0276,11:37 AM,11,0.25,normal
u0174,13:20 PM,13,0.23,normal
u0272,13:26 PM,13,0.18,normal
u0314,11:50 AM,11,0.27,normal
u0357,01:22 AM,1,0.89,anomaly
u0074,16:39 PM,16,0.3,normal
u0365,10:11 AM,10,0.13,normal
u0060,05:39 AM,5,0.7,anomaly
u0490,15:17 PM,15,0.21,normal
u0398,08:24 AM,8,0.31,normal
u0159,14:35 PM,14,0.07,normal
u0023,21:45 PM,21,0.89,anomaly
u0051,10:57 AM,10,0.14,normal
u0327,18:30 PM,18,0.12,normal
u0421,08:11 AM,8,0.28,normal
u0465,13:23 PM,13,0.28,normal
u0029,04:41 AM,4,0.78,anomaly
u0433,06:36 AM,6,0.82,anomaly
u0463,17:09 PM,17,0.19,normal
u0466,09:12 AM,9,0.12,normal
u0454,02:25 AM,2,0.75,anomaly
u0485,16:14 PM,16,0.18,normal
u0090,06:09 AM,6,0.93,anomaly
u0104,18:00 PM,18,0.11,normal
u0395,17:00 PM,17,0.19,normal
u0475,20:09 PM,20,0.8,anomaly
u0053,23:45 PM,23,0.67,anomaly
u0173,15:25 PM,15,0.35,normal
u0420,12:18 PM,12,0.1,normal
u0129,14:50 PM,14,0.35,normal
u0412,18:23 PM,18,0.2,normal
u0471,08:59 AM,8,0.22,normal
u0244,10:21 AM,10,0.01,normal
u0336,22:01 PM,22,0.76,anomaly
u0187,21:54 PM,21,0.88,anomaly
u0175,09:28 AM,9,0.25,normal
u0229,02:01 AM,2,0.75,anomaly
u0259,18:42 PM,18,0.17,normal
u0463,09:33 AM,9,0.03,normal
u0109,17:57 PM,17,0.03,normal
u0055,04:24 AM,4,0.68,anomaly
u0415,17:57 PM,17,0.2,normal
u0239,00:22 AM,0,0.82,anomaly
u0301,11:08 AM,11,0.16,normal
u0373,03:32 AM,3,0.97,anomaly
u0131,03:18 AM,3,0.7,anomaly
u0001,19:44 PM,19,0.86,anomaly
u0309,14:56 PM,14,0.22,normal
u0332,13:45 PM,13,0.26,normal
u0396,22:07 PM,22,0.82,anomaly
u0223,12:08 PM,12,0.21,normal
u0232,07:14 AM,7,0.78,anomaly
u0492,14:25 PM,14,0.27,normal
u0472,01:00 AM,1,0.82,anomaly
u0356,11:22 AM,11,0.1,normal
u0241,18:31 PM,18,0.11,normal
u0324,17:44 PM,17,0.37,normal
u0173,03:02 AM,3,0.81,anomaly
u0215,17:11 PM,17,0.19,normal
u0319,19:48 PM,19,0.84,anomaly
u0314,09:04 AM,9,0.35,normal
u0045,16:42 PM,16,0.11,normal
u0375,03:39 AM,3,0.89,anomaly
u0242,00:18 AM,0,0.81,anomaly
u0176,00:54 AM,0,0.79,anomaly
u0285,16:33 PM,16,0.3,normal
u0421,23:52 PM,23,0.74,anomaly
u0136,19:16 PM,19,0.89,anomaly
u0020,12:42 PM,12,0.23,normal
u0172,11:38 AM,11,0.3,normal
u0404,03:26 AM,3,0.72,anomaly
u0287,22:57 PM,22,0.82,anomaly
u0323,09:44 AM,9,0.11,normal
u0282,00:57 AM,0,0.67,anomaly
u0293,18:05 PM,18,0.22,normal
u0035,06:44 AM,6,0.8,anomaly
u0157,06:43 AM,6,0.71,anomaly
u0498,17:53 PM,17,0.22,normal
u0143,22:30 PM,22,0.78,anomaly
u0450,03:31 AM,3,0.73,anomaly
u0049,06:59 AM,6,0.81,anomaly
u0177,03:42 AM,3,0.75,anomaly
u0186,20:29 PM,20,0.75,anomaly
u0130,09:16 AM,9,0.12,normal
u0493,22:10 PM,22,0.84,anomaly
u0140,19:42 PM,19,0.91,anomaly
u0050,07:07 AM,7,0.83,anomaly
u0065,05:14 AM,5,0.6,anomaly
u0266,08:39 AM,8,0.12,normal
u0429,20:42 PM,20,0.89,anomaly
u0016,18:58 PM,18,0.15,normal
u0028,22:05 PM,22,0.65,anomaly
u0191,11:30 AM,11,0.06,normal
u0074,00:03 AM,0,0.78,anomaly
u0158,01:40 AM,1,0.84,anomaly
u0418,11:50 AM,11,0.31,normal
u0196,12:43 PM,12,0.24,normal
u0171,09:28 AM,9,0.32,normal
u0043,00:53 AM,0,0.76,anomaly
u0429,15:07 PM,15,0.13,normal
u0044,11:59 AM,11,0.0,normal
u0224,01:39 AM,1,0.75,anomaly
u0223,18:49 PM,18,0.31,normal
u0400,11:54 AM,11,0.06,normal
u0203,20:05 PM,20,0.52,anomaly
u0313,21:16 PM,21,0.72,anomaly
u0405,10:59 AM,10,0.11,normal
u0315,08:30 AM,8,0.21,normal
u0240,04:07 AM,4,0.87,anomaly
u0197,21:05 PM,21,0.61,anomaly
u0295,13:38 PM,13,0.48,normal
u0319,03:09 AM,3,0.92,anomaly
u0055,02:56 AM,2,0.81,anomaly
u0002,15:29 PM,15,0.38,normal
u0349,05:26 AM,5,0.8,anomaly
u0132,18:44 PM,18,0.26,normal
u0434,23:39 PM,23,0.93,anomaly
u0170,17:24 PM,17,0.22,normal
u0071,20:59 PM,20,0.73,anomaly
u0146,02:47 AM,2,0.72,anomaly
u0139,10:12 AM,10,0.22,normal
u0115,01:19 AM,1,0.66,anomaly
u0482,16:13 PM,16,0.0,normal
u0064,20:36 PM,20,0.93,anomaly
u0292,16:47 PM,16,0.06,normal
u0088,17:53 PM,17,0.13,normal
u0252,19:58 PM,19,0.74,anomaly
u0437,14:46 PM,14,0.21,normal
u0038,02:44 AM,2,0.92,anomaly
u0434,13:14 PM,13,0.09,normal
u0111,16:07 PM,16,0.14,normal
u0489,23:14 PM,23,0.71,anomaly
u0128,20:36 PM,20,0.85,anomaly
u0359,04:26 AM,4,0.87,anomaly
u0298,16:56 PM,16,0.24,normal
u0281,19:04 PM,19,0.56,anomaly
u0065,07:07 AM,7,0.87,anomaly
u0324,00:12 AM,0,0.87,anomaly
u0481,17:14 PM,17,0.21,normal
u0435,08:31 AM,8,0.21,normal
u0477,01:00 AM,1,0.73,anomaly
u0211,17:52 PM,17,0.4,normal
u0458,03:36 AM,3,1.0,anomaly
u0129,13:12 PM,13,0.19,normal
u0111,10:56 AM,10,0.35,normal
u0434,08:32 AM,8,0.2,normal
u0080,13:54 PM,13,0.32,normal
u0375,14:45 PM,14,0.14,normal
u0025,03:15 AM,3,0.85,anomaly
u0382,04:39 AM,4,0.84,anomaly
u0382,10:41 AM,10,0.0,normal
u0243,21:20 PM,21,0.86,anomaly
u0450,08:37 AM,8,0.43,normal
u0039,05:55 AM,5,0.65,anomaly
u0023,15:10 PM,15,0.17,normal
u0155,20:16 PM,20,1.0,anomaly
u0123,11:08 AM,11,0.28,normal
u0020,03:53 AM,3,1.0,anomaly
u0484,14:34 PM,14,0.15,normal
u0318,13:14 PM,13,0.18,normal
u0468,02:20 AM,2,0.68,anomaly
u0401,04:09 AM,4,0.79,anomaly
u0088,12:14 PM,12,0.16,normal
u0187,16:11 PM,16,0.16,normal
u0342,19:06 PM,19,0.91,anomaly
u0448,08:57 AM,8,0.03,normal
u0434,10:51 AM,10,0.43,normal
u0262,22:22 PM,22,0.84,anomaly
u0224,07:06 AM,7,1.0,anomaly
u0287,15:45 PM,15,0.27,normal
u0100,18:39 PM,18,0.07,normal
u0415,22:01 PM,22,0.77,anomaly
u0109,17:13 PM,17,0.13,normal
u0463,08:25 AM,8,0.24,normal
u0421,18:52 PM,18,0.13,normal
u0181,09:19 AM,9,0.26,normal
u0081,04:05 AM,4,0.89,anomaly
u0079,17:36 PM,17,0.13,normal
u0308,04:38 AM,4,0.83,anomaly
u0450,01:53 AM,1,0.72,anomaly
u0222,20:54 PM,20,0.83,anomaly
u0072,08:17 AM,8,0.15,normal
u0150,14:43 PM,14,0.09,normal
u0303,06:25 AM,6,0.71,anomaly
u0353,20:16 PM,20,0.68,anomaly
u0487,18:21 PM,18,0.19,normal
u0445,03:17 AM,3,0.86,anomaly
u0102,18:24 PM,18,0.04,normal
u0448,06:46 AM,6,0.99,anomaly
u0265,07:41 AM,7,0.82,anomaly
u0442,23:24 PM,23,0.63,anomaly
u0293,07:47 AM,7,0.62,anomaly
u0101,01:07 AM,1,0.68,anomaly
u0281,07:12 AM,7,0.71,anomaly
u0304,07:24 AM,7,0.8,anomaly
u0254,09:06 AM,9,0.29,normal
u0030,16:12 PM,16,0.33,normal
u0390,23:20 PM,23,0.72,anomaly
u0003,14:39 PM,14,0.19,normal
u0329,12:06 PM,12,0.3,normal
u0351,09:49 AM,9,0.06,normal
u0487,18:28 PM,18,0.26,normal
u0434,14:14 PM,14,0.12,normal
u0271,20:32 PM,20,0.8,anomaly
u0446,04:35 AM,4,0.56,anomaly
u0282,11:34 AM,11,0.14,normal
u0365,12:33 PM,12,0.1,normal
u0392,16:48 PM,16,0.25,normal
u0205,19:44 PM,19,0.88,anomaly
u0150,23:49 PM,23,0.73,anomaly
u0445,06:49 AM,6,0.67,anomaly
u0018,23:54 PM,23,0.66,anomaly
u0299,19:27 PM,19,0.79,anomaly
u0303,09:56 AM,9,0.19,normal
u0440,08:54 AM,8,0.33,normal
u0017,08:10 AM,8,0.29,normal
u0142,22:17 PM,22,0.59,anomaly
u0280,04:48 AM,4,0.92,anomaly
u0358,20:09 PM,20,0.82,anomaly
u0065,12:54 PM,12,0.22,normal
u0254,11:26 AM,11,0.13,normal
u0452,17:55 PM,17,0.39,normal
u0220,23:07 PM,23,0.85,anomaly
u0443,12:14 PM,12,0.19,normal
u0331,04:46 AM,4,0.61,anomaly
u0089,09:22 AM,9,0.23,normal
u0160,03:09 AM,3,0.82,anomaly
u0148,09:38 AM,9,0.14,normal
u0016,15:41 PM,15,0.09,normal
u0114,06:35 AM,6,0.81,anomaly
u0276,07:35 AM,7,0.91,anomaly
u0394,21:21 PM,21,0.73,anomaly
u0352,22:22 PM,22,0.82,anomaly
u0320,18:15 PM,18,0.21,normal
u0492,11:18 AM,11,0.27,normal
u0057,10:09 AM,10,0.14,normal
u0493,23:37 PM,23,0.77,anomaly
u0344,14:32 PM,14,0.21,normal
u0108,21:09 PM,21,0.84,anomaly
u0065,11:15 AM,11,0.36,normal
u0296,00:20 AM,0,0.66,anomaly
u0336,13:58 PM,13,0.37,normal
u0154,01:23 AM,1,0.79,anomaly
u0309,18:37 PM,18,0.15,normal
u0055,10:42 AM,10,0.28,normal
u0200,03:47 AM,3,0.79,anomaly
u0160,13:44 PM,13,0.32,normal
u0136,15:42 PM,15,0.06,normal
u0185,08:35 AM,8,0.4,normal
u0359,20:19 PM,20,0.88,anomaly
u0148,03:48 AM,3,0.78,anomaly
u0427,11:29 AM,11,0.11,normal
u0221,03:46 AM,3,0.79,anomaly
u0430,10:33 AM,10,0.12,normal
u0340,19:39 PM,19,0.9,anomaly
u0400,08:52 AM,8,0.14,normal
u0288,00:06 AM,0,0.85,anomaly
u0050,10:30 AM,10,0.24,normal
u0243,17:49 PM,17,0.31,normal
u0089,00:23 AM,0,0.96,anomaly
u0286,00:30 AM,0,0.99,anomaly
u0432,16:17 PM,16,0.45,normal
u0162,15:52 PM,15,0.4,normal
u0494,14:02 PM,14,0.28,normal
u0384,20:42 PM,20,0.68,anomaly
u0241,17:05 PM,17,0.17,normal
u0261,08:18 AM,8,0.16,normal
u0112,20:21 PM,20,0.66,anomaly
u0302,18:11 PM,18,0.18,normal
u0088,15:19 PM,15,0.22,normal
u0440,08:24 AM,8,0.14,normal
u0386,13:51 PM,13,0.29,normal
u0025,19:20 PM,19,0.97,anomaly
u0228,03:32 AM,3,0.81,anomaly
u0048,11:33 AM,11,0.19,normal
u0269,10:41 AM,10,0.19,normal
u0114,00:17 AM,0,0.83,anomaly
u0188,09:54 AM,9,0.11,normal
u0389,12:16 PM,12,0.25,normal
u0085,01:26 AM,1,0.82,anomaly
u0139,07:35 AM,7,0.85,anomaly
u0233,13:45 PM,13,0.21,normal
u0012,19:05 PM,19,0.97,anomaly
u0116,19:47 PM,19,0.83,anomaly
u0077,02:41 AM,2,0.88,anomaly
u0157,07:48 AM,7,0.77,anomaly
u0261,15:55 PM,15,0.12,normal
u0468,18:25 PM,18,0.22,normal
u0379,04:45 AM,4,0.66,anomaly
u0120,10:01 AM,10,0.05,normal
u0126,11:56 AM,11,0.18,normal
u0097,13:56 PM,13,0.09,normal
u0247,15:10 PM,15,0.34,normal
u0107,07:41 AM,7,0.73,anomaly
u0275,05:39 AM,5,1.0,anomaly
u0014,18:07 PM,18,0.29,normal
u0286,16:05 PM,16,0.14,normal
u0222,05:45 AM,5,0.74,anomaly
u0471,03:23 AM,3,0.88,anomaly
u0338,09:14 AM,9,0.15,normal
u0294,20:19 PM,20,0.91,anomaly
u0199,19:02 PM,19,0.9,anomaly
u0388,16:26 PM,16,0.14,normal
u0150,14:13 PM,14,0.22,normal
u0167,12:13 PM,12,0.14,normal
u0346,01:42 AM,1,0.6,anomaly
u0050,00:04 AM,0,0.73,anomaly
u0183,03:56 AM,3,0.79,anomaly
u0143,03:58 AM,3,0.85,anomaly
u0052,05:25 AM,5,0.79,anomaly
u0498,02:43 AM,2,0.92,anomaly
u0357,00:15 AM,0,0.68,anomaly
u0195,00:41 AM,0,0.69,anomaly
u0395,19:16 PM,19,0.92,anomaly
u0369,18:35 PM,18,0.16,normal
u0001,01:35 AM,1,0.84,anomaly
u0298,15:37 PM,15,0.28,normal
u0174,17:58 PM,17,0.08,normal
u0252,00:15 AM,0,0.71,anomaly
u0280,21:03 PM,21,0.75,anomaly
u0376,09:00 AM,9,0.07,normal
u0142,02:16 AM,2,0.82,anomaly
u0260,09:57 AM,9,0.24,normal
u0368,06:22 AM,6,0.96,anomaly
u0493,18:59 PM,18,0.22,normal
u0418,16:27 PM,16,0.11,normal
u0364,09:38 AM,9,0.23,normal
u0024,10:31 AM,10,0.22,normal
u0453,15:58 PM,15,0.35,normal
u0353,10:07 AM,10,0.21,normal
u0138,09:05 AM,9,0.3,normal
u0023,07:43 AM,7,0.71,anomaly
u0332,20:39 PM,20,0.71,anomaly
u0089,06:48 AM,6,0.69,anomaly
u0344,10:18 AM,10,0.09,normal
u0473,20:29 PM,20,0.77,anomaly
u0424,00:16 AM,0,0.85,anomaly
u0176,04:23 AM,4,0.94,anomaly
u0424,01:11 AM,1,0.65,anomaly
u0266,12:54 PM,12,0.1,normal
u0055,08:26 AM,8,0.28,normal
u0350,16:32 PM,16,0.11,normal
u0386,18:48 PM,18,0.17,normal
u0395,18:55 PM,18,0.2,normal
u0454,17:44 PM,17,0.25,normal
u0169,03:16 AM,3,0.81,anomaly
u0108,08:02 AM,8,0.21,normal
u0388,13:25 PM,13,0.18,normal
u0343,06:58 AM,6,0.77,anomaly
u0181,09:18 AM,9,0.16,normal
u0212,16:38 PM,16,0.39,normal
u0228,06:55 AM,6,0.83,anomaly
u0201,00:09 AM,0,0.6,anomaly
u0116,09:38 AM,9,0.23,normal
u0441,13:05 PM,13,0.11,normal
u0206,00:07 AM,0,0.68,anomaly
u0477,10:01 AM,10,0.29,normal
u0169,14:11 PM,14,0.23,normal
u0045,00:25 AM,0,1.0,anomaly
u0429,15:10 PM,15,0.23,normal
u0444,09:35 AM,9,0.02,normal
u0067,01:10 AM,1,0.75,anomaly
u0405,02:26 AM,2,0.92,anomaly
u0058,14:44 PM,14,0.12,normal
u0406,00:17 AM,0,0.79,anomaly
u0016,06:50 AM,6,0.57,anomaly
u0291,03:57 AM,3,0.85,anomaly
u0141,21:35 PM,21,0.68,anomaly
u0352,13:16 PM,13,0.44,normal
u0397,17:27 PM,17,0.29,normal
u0017,22:28 PM,22,0.85,anomaly
u0247,08:01 AM,8,0.28,normal
u0018,00:52 AM,0,0.87,anomaly
u0117,17:01 PM,17,0.14,normal
u0207,04:42 AM,4,0.98,anomaly
u0199,03:09 AM,3,0.77,anomaly
u0019,19:05 PM,19,0.92,anomaly
u0097,07:15 AM,7,0.81,anomaly
u0314,13:31 PM,13,0.02,normal
u0069,08:36 AM,8,0.09,normal
u0178,17:58 PM,17,0.13,normal
u0120,08:37 AM,8,0.18,normal
u0075,03:52 AM,3,0.72,anomaly
u0148,10:36 AM,10,0.15,normal
u0263,11:19 AM,11,0.21,normal
u0169,11:38 AM,11,0.23,normal
u0164,23:39 PM,23,0.86,anomaly
u0191,08:15 AM,8,0.09,normal
u0097,04:46 AM,4,0.96,anomaly
u0254,04:46 AM,4,0.75,anomaly
u0279,02:00 AM,2,0.77,anomaly
u0463,14:54 PM,14,0.0,normal
u0254,21:42 PM,21,0.87,anomaly
u0475,22:11 PM,22,0.78,anomaly
u0411,20:34 PM,20,0.89,anomaly
u0257,10:05 AM,10,0.1,normal
u0227,15:40 PM,15,0.05,normal
u0461,12:02 PM,12,0.24,normal
u0069,07:42 AM,7,0.65,anomaly
u0210,14:27 PM,14,0.15,normal
u0345,20:33 PM,20,0.93,anomaly
u0348,17:30 PM,17,0.05,normal
u0491,01:54 AM,1,0.8,anomaly
u0037,16:33 PM,16,0.05,normal
u0150,08:17 AM,8,0.34,normal
u0358,06:30 AM,6,0.78,anomaly
u0250,05:43 AM,5,0.94,anomaly
u0392,19:18 PM,19,0.78,anomaly
u0151,06:25 AM,6,0.76,anomaly
u0122,15:06 PM,15,0.08,normal
u0027,07:56 AM,7,0.7,anomaly
u0298,22:34 PM,22,0.63,anomaly
u0459,01:24 AM,1,0.74,anomaly
u0187,20:17 PM,20,0.8,anomaly
u0479,21:13 PM,21,0.85,anomaly
u0175,07:21 AM,7,0.77,anomaly
u0061,23:55 PM,23,0.75,anomaly
u0225,13:07 PM,13,0.19,normal
u0490,20:22 PM,20,0.81,anomaly
u0256,03:48 AM,3,1.0,anomaly
u0343,10:15 AM,10,0.33,normal
u0286,18:30 PM,18,0.2,normal
u0481,15:35 PM,15,0.2,normal
u0166,05:51 AM,5,0.88,anomaly
u0004,07:16 AM,7,0.75,anomaly
u0394,04:38 AM,4,0.83,anomaly
u0129,23:22 PM,23,0.64,anomaly
u0224,01:31 AM,1,0.83,anomaly
u0297,06:03 AM,6,0.86,anomaly
u0287,11:47 AM,11,0.27,normal
u0361,14:23 PM,14,0.2,normal
u0481,04:21 AM,4,0.79,anomaly
u0074,12:44 PM,12,0.17,normal
u0078,06:05 AM,6,0.74,anomaly
u0139,06:00 AM,6,0.73,anomaly
u0118,08:59 AM,8,0.19,normal
u0266,22:55 PM,22,0.88,anomaly
u0255,07:50 AM,7,0.91,anomaly
u0187,14:55 PM,14,0.24,normal
u0033,09:31 AM,9,0.13,normal
u0102,04:40 AM,4,0.96,anomaly
u0145,14:43 PM,14,0.05,normal
u0122,19:59 PM,19,0.91,anomaly
u0018,14:23 PM,14,0.26,normal
u0140,15:09 PM,15,0.22,normal
u0172,13:41 PM,13,0.13,normal
u0009,09:08 AM,9,0.22,normal
u0440,20:29 PM,20,0.83,anomaly
u0283,02:54 AM,2,0.71,anomaly
u0262,13:17 PM,13,0.37,normal
u0436,14:06 PM,14,0.11,normal
u0072,19:14 PM,19,0.87,anomaly
u0436,17:19 PM,17,0.18,normal
u0491,16:02 PM,16,0.09,normal
u0096,04:15 AM,4,0.92,anomaly
u0001,14:56 PM,14,0.13,normal
u0357,18:11 PM,18,0.26,normal
u0194,11:23 AM,11,0.28,normal
u0118,17:39 PM,17,0.12,normal
u0301,14:17 PM,14,0.13,normal
u0244,06:42 AM,6,0.97,anomaly
u0336,08:58 AM,8,0.29,normal
u0134,20:53 PM,20,0.8,anomaly
u0341,00:08 AM,0,0.87,anomaly
u0320,17:40 PM,17,0.32,normal
u0400,08:27 AM,8,0.11,normal
u0145,18:05 PM,18,0.23,normal
u0352,13:27 PM,13,0.28,normal
u0155,21:59 PM,21,0.86,anomaly
u0129,22:11 PM,22,0.73,anomaly
u0173,19:42 PM,19,0.89,anomaly
u0264,22:11 PM,22,0.78,anomaly
